Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-28 09:30:00-05:00,186.4499969482422,188.57000732421875,186.39999389648438,186.78500366210938,186.78500366210938,44023
2022-01-28 09:32:00-05:00,187.1699981689453,187.7899932861328,186.00999450683594,186.00999450683594,186.00999450683594,16063
2022-01-28 09:34:00-05:00,185.60000610351562,185.97999572753906,184.4199981689453,184.86000061035156,184.86000061035156,15568
2022-01-28 09:36:00-05:00,185.11000061035156,185.75,184.1300048828125,185.59500122070312,185.59500122070312,13051
2022-01-28 09:38:00-05:00,185.5,185.69000244140625,185.08999633789062,185.69000244140625,185.69000244140625,9496
2022-01-28 09:40:00-05:00,185.67999267578125,186.4600067138672,185.00999450683594,185.05999755859375,185.05999755859375,4017
2022-01-28 09:42:00-05:00,185.07000732421875,185.32000732421875,184.8699951171875,184.8699951171875,184.8699951171875,10086
2022-01-28 09:44:00-05:00,185.0,185.19000244140625,183.72000122070312,183.89999389648438,183.89999389648438,21371
2022-01-28 09:46:00-05:00,184.0,184.0,183.1699981689453,183.1699981689453,183.1699981689453,21424
2022-01-28 09:48:00-05:00,183.25,183.6699981689453,182.50999450683594,183.4199981689453,183.4199981689453,38406
2022-01-28 09:50:00-05:00,182.67999267578125,183.30999755859375,182.50999450683594,182.92999267578125,182.92999267578125,35191
2022-01-28 09:52:00-05:00,182.5,182.5,181.97000122070312,182.08230590820312,182.08230590820312,21386
2022-01-28 09:54:00-05:00,181.14999389648438,181.6699981689453,181.14999389648438,181.3350067138672,181.3350067138672,25154
2022-01-28 09:56:00-05:00,181.0,181.72000122070312,180.6699981689453,181.33999633789062,181.33999633789062,48016
2022-01-28 09:58:00-05:00,180.8699951171875,181.27000427246094,180.5500030517578,180.97000122070312,180.97000122070312,19235
2022-01-28 10:00:00-05:00,181.17999267578125,181.4600067138672,180.47500610351562,180.64999389648438,180.64999389648438,23466
2022-01-28 10:02:00-05:00,180.64739990234375,180.94000244140625,180.2899932861328,180.6300048828125,180.6300048828125,42510
2022-01-28 10:04:00-05:00,180.4600067138672,181.0800018310547,180.39999389648438,180.9600067138672,180.9600067138672,17901
2022-01-28 10:06:00-05:00,181.02000427246094,181.10000610351562,180.39999389648438,180.82000732421875,180.82000732421875,14607
2022-01-28 10:08:00-05:00,180.80999755859375,181.10000610351562,180.25,181.02999877929688,181.02999877929688,51182
2022-01-28 10:10:00-05:00,180.76499938964844,181.55999755859375,180.57000732421875,180.88999938964844,180.88999938964844,39727
2022-01-28 10:12:00-05:00,181.11000061035156,181.36000061035156,180.5500030517578,180.5800018310547,180.5800018310547,27914
2022-01-28 10:14:00-05:00,180.63999938964844,180.90499877929688,180.16000366210938,180.90499877929688,180.90499877929688,25228
2022-01-28 10:16:00-05:00,180.9600067138672,181.91000366210938,180.7449951171875,181.6999969482422,181.6999969482422,12232
2022-01-28 10:18:00-05:00,181.77999877929688,182.94000244140625,181.75,182.94000244140625,182.94000244140625,23094
2022-01-28 10:20:00-05:00,182.9600067138672,182.99000549316406,182.41000366210938,182.72000122070312,182.72000122070312,19242
2022-01-28 10:22:00-05:00,182.5399932861328,182.77999877929688,181.30960083007812,181.55499267578125,181.55499267578125,19602
2022-01-28 10:24:00-05:00,181.4600067138672,181.60000610351562,181.0399932861328,181.4199981689453,181.4199981689453,19664
2022-01-28 10:26:00-05:00,181.6199951171875,181.82000732421875,180.82000732421875,181.00999450683594,181.00999450683594,15433
2022-01-28 10:28:00-05:00,181.00999450683594,181.00999450683594,180.5500030517578,180.85000610351562,180.85000610351562,17006
2022-01-28 10:30:00-05:00,180.7899932861328,181.23500061035156,180.42999267578125,181.22000122070312,181.22000122070312,23065
2022-01-28 10:32:00-05:00,181.0500030517578,181.0500030517578,180.30999755859375,180.5,180.5,16470
2022-01-28 10:34:00-05:00,180.4600067138672,180.61000061035156,180.30999755859375,180.30999755859375,180.30999755859375,13444
2022-01-28 10:36:00-05:00,180.3699951171875,181.50999450683594,180.3699951171875,181.3300018310547,181.3300018310547,30840
2022-01-28 10:38:00-05:00,181.2899932861328,181.9550018310547,181.2899932861328,181.51499938964844,181.51499938964844,12079
2022-01-28 10:40:00-05:00,181.52000427246094,181.52000427246094,180.92999267578125,180.97500610351562,180.97500610351562,70369
2022-01-28 10:42:00-05:00,180.9499969482422,181.11000061035156,180.32000732421875,180.49000549316406,180.49000549316406,10764
2022-01-28 10:44:00-05:00,180.5800018310547,181.47000122070312,180.3800048828125,181.47000122070312,181.47000122070312,37173
2022-01-28 10:46:00-05:00,181.38999938964844,182.8000030517578,181.38999938964844,182.4550018310547,182.4550018310547,29485
2022-01-28 10:48:00-05:00,182.36000061035156,183.4425048828125,182.19000244140625,183.22500610351562,183.22500610351562,29480
2022-01-28 10:50:00-05:00,183.36000061035156,183.64999389648438,183.02999877929688,183.02999877929688,183.02999877929688,20404
2022-01-28 10:52:00-05:00,182.8000030517578,183.10000610351562,182.69000244140625,182.89999389648438,182.89999389648438,14323
2022-01-28 10:54:00-05:00,182.8800048828125,183.35000610351562,182.722900390625,183.11500549316406,183.11500549316406,46201
2022-01-28 10:56:00-05:00,183.02000427246094,183.42999267578125,182.5850067138672,183.05999755859375,183.05999755859375,36610
2022-01-28 10:58:00-05:00,183.11000061035156,184.07249450683594,182.97999572753906,183.99000549316406,183.99000549316406,30749
