Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-28 09:30:00-05:00,130.30999755859375,131.13119506835938,128.75,128.75,128.75,72952
2022-01-28 09:32:00-05:00,128.52000427246094,129.10000610351562,127.04000091552734,127.04000091552734,127.04000091552734,14867
2022-01-28 09:34:00-05:00,127.0199966430664,127.0199966430664,126.16999816894531,126.44499969482422,126.44499969482422,16991
2022-01-28 09:36:00-05:00,126.7699966430664,126.7699966430664,125.37000274658203,125.62999725341797,125.62999725341797,19521
2022-01-28 09:38:00-05:00,125.25,126.22000122070312,125.19999694824219,125.70500183105469,125.70500183105469,13471
2022-01-28 09:40:00-05:00,125.5199966430664,125.94000244140625,123.94999694824219,124.38999938964844,124.38999938964844,34142
2022-01-28 09:42:00-05:00,124.23999786376953,124.70500183105469,124.0199966430664,124.31999969482422,124.31999969482422,18286
2022-01-28 09:44:00-05:00,124.18000030517578,124.38999938964844,123.18000030517578,123.28500366210938,123.28500366210938,35403
2022-01-28 09:46:00-05:00,123.44000244140625,123.72000122070312,122.81999969482422,122.98999786376953,122.98999786376953,30779
2022-01-28 09:48:00-05:00,122.70760345458984,123.44000244140625,122.69000244140625,123.13500213623047,123.13500213623047,28588
2022-01-28 09:50:00-05:00,123.0,124.4800033569336,122.9260025024414,124.08000183105469,124.08000183105469,21774
2022-01-28 09:52:00-05:00,123.75,124.7699966430664,123.75,124.41999816894531,124.41999816894531,22541
2022-01-28 09:54:00-05:00,124.33999633789062,124.4800033569336,123.93000030517578,124.27999877929688,124.27999877929688,16460
2022-01-28 09:56:00-05:00,124.33999633789062,124.66000366210938,124.0,124.63999938964844,124.63999938964844,28782
2022-01-28 09:58:00-05:00,124.31999969482422,124.68000030517578,123.87999725341797,124.37999725341797,124.37999725341797,24225
2022-01-28 10:00:00-05:00,124.44999694824219,124.5999984741211,123.0,123.0,123.0,20618
2022-01-28 10:02:00-05:00,122.98999786376953,123.89409637451172,122.97000122070312,123.5199966430664,123.5199966430664,15110
