Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-28 09:30:00-05:00,633.5999755859375,634.9500122070312,633.1500244140625,634.6636962890625,634.6636962890625,55410
2022-01-28 09:32:00-05:00,634.7999877929688,634.7999877929688,628.0499877929688,628.3800048828125,628.3800048828125,23364
2022-01-28 09:34:00-05:00,629.1099853515625,629.1099853515625,626.8499755859375,627.1599731445312,627.1599731445312,20749
2022-01-28 09:36:00-05:00,626.8599853515625,628.7849731445312,626.8599853515625,628.6300048828125,628.6300048828125,13119
2022-01-28 09:38:00-05:00,628.0499877929688,628.9500122070312,627.2080078125,628.2000122070312,628.2000122070312,6699
2022-01-28 09:40:00-05:00,626.8499755859375,628.030029296875,626.25,627.0,627.0,8715
2022-01-28 09:42:00-05:00,627.0,627.7550048828125,626.22998046875,627.1500244140625,627.1500244140625,7299
2022-01-28 09:44:00-05:00,627.0499877929688,627.0499877929688,625.530029296875,625.948486328125,625.948486328125,9347
2022-01-28 09:46:00-05:00,625.875,625.875,624.4500122070312,624.4500122070312,624.4500122070312,9026
2022-01-28 09:48:00-05:00,624.75,625.7999877929688,624.52001953125,625.7999877929688,625.7999877929688,8168
2022-01-28 09:50:00-05:00,624.4099731445312,625.3300170898438,624.0900268554688,625.3300170898438,625.3300170898438,7065
2022-01-28 09:52:00-05:00,625.5,625.5,624.280029296875,624.280029296875,624.280029296875,4595
2022-01-28 09:54:00-05:00,623.0499877929688,623.0599975585938,622.0499877929688,622.6500244140625,622.6500244140625,11627
2022-01-28 09:56:00-05:00,623.5050048828125,624.1599731445312,623.0900268554688,624.1599731445312,624.1599731445312,6581
2022-01-28 09:58:00-05:00,623.0800170898438,623.4099731445312,621.77001953125,622.760009765625,622.760009765625,10901
2022-01-28 10:00:00-05:00,622.7999877929688,624.0,621.0,621.5780029296875,621.5780029296875,22048
2022-01-28 10:02:00-05:00,621.1300048828125,621.8699951171875,620.8499755859375,621.8699951171875,621.8699951171875,3352
2022-01-28 10:04:00-05:00,622.5,622.8800048828125,621.530029296875,622.8720092773438,622.8720092773438,13526
2022-01-28 10:06:00-05:00,622.3499755859375,622.3499755859375,620.7999877929688,621.3200073242188,621.3200073242188,6936
2022-01-28 10:08:00-05:00,621.6199951171875,622.1600952148438,620.6699829101562,621.5900268554688,621.5900268554688,6245
2022-01-28 10:10:00-05:00,623.75,625.3499755859375,623.75,625.094970703125,625.094970703125,7801
2022-01-28 10:12:00-05:00,625.605712890625,625.8599853515625,622.8900146484375,623.47998046875,623.47998046875,16211
2022-01-28 10:14:00-05:00,623.625,625.719970703125,623.1699829101562,625.3215942382812,625.3215942382812,3488
2022-01-28 10:16:00-05:00,625.344970703125,627.2899780273438,625.0499877929688,627.2556762695312,627.2556762695312,4998
2022-01-28 10:18:00-05:00,628.0499877929688,630.4299926757812,628.0499877929688,630.4299926757812,630.4299926757812,6997
2022-01-28 10:20:00-05:00,629.989990234375,630.5999755859375,629.4000244140625,630.5999755859375,630.5999755859375,8665
2022-01-28 10:22:00-05:00,629.8499755859375,629.8599853515625,627.7899780273438,628.0599975585938,628.0599975585938,7710
2022-01-28 10:24:00-05:00,627.9299926757812,628.0499877929688,627.2000122070312,628.0499877929688,628.0499877929688,6404
2022-01-28 10:26:00-05:00,627.22998046875,627.6099853515625,625.5599975585938,625.9500122070312,625.9500122070312,5602
2022-01-28 10:28:00-05:00,625.7349853515625,625.9099731445312,625.0399780273438,625.7899780273438,625.7899780273438,2856
2022-01-28 10:30:00-05:00,625.72998046875,626.5399780273438,624.3599853515625,625.3499755859375,625.3499755859375,42991
2022-01-28 10:32:00-05:00,624.6699829101562,625.9400024414062,624.4500122070312,625.3499755859375,625.3499755859375,11683
2022-01-28 10:34:00-05:00,624.5900268554688,625.7249755859375,624.1500244140625,625.4000244140625,625.4000244140625,12186
2022-01-28 10:36:00-05:00,624.75,627.8400268554688,624.75,627.8400268554688,627.8400268554688,8860
2022-01-28 10:38:00-05:00,627.9000244140625,628.1199951171875,626.5700073242188,627.8800048828125,627.8800048828125,17998
2022-01-28 10:40:00-05:00,627.9000244140625,628.4249877929688,627.0499877929688,627.0499877929688,627.0499877929688,12044
2022-01-28 10:42:00-05:00,627.0499877929688,627.5999755859375,626.6099853515625,626.6099853515625,626.6099853515625,4778
2022-01-28 10:44:00-05:00,626.4000244140625,626.4000244140625,625.0499877929688,625.64501953125,625.64501953125,8053
2022-01-28 10:46:00-05:00,626.6099853515625,630.0499877929688,626.6099853515625,630.0,630.0,11756
2022-01-28 10:48:00-05:00,630.8699951171875,632.1900024414062,629.5499877929688,632.1900024414062,632.1900024414062,9327
2022-01-28 10:50:00-05:00,631.7999877929688,632.3699951171875,630.8900146484375,631.5,631.5,11599
2022-01-28 10:52:00-05:00,631.0499877929688,631.1900024414062,630.4910278320312,630.9000244140625,630.9000244140625,23168
2022-01-28 10:54:00-05:00,630.7449951171875,632.5399780273438,630.7449951171875,632.5399780273438,632.5399780273438,13019
2022-01-28 10:56:00-05:00,632.8200073242188,632.8200073242188,631.219970703125,631.7000122070312,631.7000122070312,15968
2022-01-28 10:58:00-05:00,631.7999877929688,632.4000244140625,631.0399780273438,632.1300048828125,632.1300048828125,7250
2022-01-28 11:00:00-05:00,632.7000122070312,632.7000122070312,630.9345092773438,630.9345092773438,630.9345092773438,8994
2022-01-28 11:02:00-05:00,630.5150146484375,630.7000122070312,630.0999755859375,630.6348266601562,630.6348266601562,8809
2022-01-28 11:04:00-05:00,630.47998046875,631.4099731445312,630.2999877929688,630.9199829101562,630.9199829101562,5197
2022-01-28 11:06:00-05:00,631.0499877929688,631.3499755859375,630.3300170898438,630.3300170898438,630.3300170898438,5674
2022-01-28 11:08:00-05:00,630.75,631.8099975585938,630.75,631.8099975585938,631.8099975585938,10992
2022-01-28 11:10:00-05:00,631.3900146484375,632.3200073242188,631.3499755859375,632.3200073242188,632.3200073242188,19466
2022-01-28 11:12:00-05:00,632.4000244140625,632.5499877929688,632.1900024414062,632.1900024414062,632.1900024414062,13078
2022-01-28 11:14:00-05:00,632.3200073242188,634.0700073242188,632.1900024414062,633.7899780273438,633.7899780273438,13996
2022-01-28 11:16:00-05:00,633.9974975585938,635.6699829101562,633.6500244140625,635.0399780273438,635.0399780273438,28587
2022-01-28 11:18:00-05:00,635.0499877929688,635.280029296875,634.0499877929688,634.0499877929688,634.0499877929688,4246
2022-01-28 11:20:00-05:00,634.6599731445312,634.6599731445312,633.77001953125,633.8400268554688,633.8400268554688,4718
2022-01-28 11:22:00-05:00,633.8400268554688,634.489990234375,632.9500122070312,633.1300048828125,633.1300048828125,9649
2022-01-28 11:24:00-05:00,633.4099731445312,634.7899780273438,633.030029296875,634.6500244140625,634.6500244140625,10322
2022-01-28 11:26:00-05:00,634.7999877929688,634.7999877929688,633.9099731445312,634.2000122070312,634.2000122070312,2161
2022-01-28 11:28:00-05:00,633.9000244140625,633.9000244140625,632.4600219726562,632.8499755859375,632.8499755859375,5173
2022-01-28 11:30:00-05:00,633.0599975585938,633.1300048828125,630.6900024414062,631.3099975585938,631.3099975585938,35848
2022-01-28 11:32:00-05:00,631.3200073242188,632.5750122070312,631.22998046875,631.77001953125,631.77001953125,11033
2022-01-28 11:34:00-05:00,631.9600219726562,632.3699951171875,630.5999755859375,632.3699951171875,632.3699951171875,18551
