Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-28 09:30:00-05:00,492.80999755859375,494.9999084472656,484.0,484.0,484.0,0
2022-01-28 09:34:00-05:00,490.0,490.0,490.0,490.0,490.0,5
2022-01-28 10:00:00-05:00,484.5,484.5,484.5,484.5,484.5,20
2022-01-28 10:08:00-05:00,481.8599853515625,481.8599853515625,481.8599853515625,481.8599853515625,481.8599853515625,1
2022-01-28 10:30:00-05:00,480.9200134277344,480.9200134277344,480.9200134277344,480.9200134277344,480.9200134277344,8
2022-01-28 10:34:00-05:00,480.7200012207031,480.7200012207031,480.7200012207031,480.7200012207031,480.7200012207031,30
2022-01-28 13:14:00-05:00,486.5,486.5,486.5,486.5,486.5,1
2022-01-28 14:36:00-05:00,486.45001220703125,486.45001220703125,486.45001220703125,486.45001220703125,486.45001220703125,203
2022-01-28 15:28:00-05:00,486.25,486.25,486.25,486.25,486.25,205
2022-01-28 15:30:00-05:00,486.406005859375,486.406005859375,486.260009765625,486.260009765625,486.260009765625,4
2022-01-28 15:38:00-05:00,487.80999755859375,487.80999755859375,487.80999755859375,487.80999755859375,487.80999755859375,100
2022-01-28 15:42:00-05:00,487.80999755859375,487.80999755859375,487.80999755859375,487.80999755859375,487.80999755859375,1
2022-01-31 09:30:00-05:00,484.0,484.0,481.25,481.25,481.25,0
2022-01-31 09:52:00-05:00,489.989990234375,489.989990234375,489.989990234375,489.989990234375,489.989990234375,1
2022-01-31 09:56:00-05:00,489.70001220703125,489.70001220703125,489.70001220703125,489.70001220703125,489.70001220703125,21
2022-01-31 10:58:00-05:00,490.0,490.0,490.0,490.0,490.0,0
2022-01-31 11:42:00-05:00,491.0,491.8999938964844,491.0,491.8999938964844,491.8999938964844,187
2022-01-31 11:44:00-05:00,491.8999938964844,491.8999938964844,491.8999938964844,491.8999938964844,491.8999938964844,7
2022-01-31 11:46:00-05:00,491.8999938964844,491.8999938964844,491.8999938964844,491.8999938964844,491.8999938964844,6
2022-01-31 11:48:00-05:00,491.8999938964844,491.8999938964844,491.8999938964844,491.8999938964844,491.8999938964844,1
2022-01-31 11:52:00-05:00,491.0,491.0,491.0,491.0,491.0,4
2022-01-31 11:56:00-05:00,491.70001220703125,492.0,491.70001220703125,492.0,492.0,4
2022-01-31 12:30:00-05:00,491.70098876953125,491.70098876953125,491.70098876953125,491.70098876953125,491.70098876953125,4
2022-01-31 13:32:00-05:00,491.5,491.5,491.5,491.5,491.5,1
2022-01-31 14:14:00-05:00,491.5,491.5,491.5,491.5,491.5,1
2022-01-31 14:42:00-05:00,489.25,489.25,489.25,489.25,489.25,5
2022-01-31 15:44:00-05:00,491.5,492.0,491.5,492.0,492.0,42
2022-01-31 15:58:00-05:00,490.010009765625,490.010009765625,490.010009765625,490.010009765625,490.010009765625,43
