Datetime,Open,High,Low,Close,Adj Close,Volume
2022-01-28 09:30:00-05:00,386.760009765625,387.0,382.7300109863281,383.260009765625,383.260009765625,393549
2022-01-28 09:32:00-05:00,383.0950012207031,383.3299865722656,381.1199951171875,381.5899963378906,381.5899963378906,108636
2022-01-28 09:34:00-05:00,381.0400085449219,382.260009765625,380.7749938964844,381.760009765625,381.760009765625,116445
2022-01-28 09:36:00-05:00,380.0,381.5950012207031,379.7099914550781,381.2699890136719,381.2699890136719,140975
2022-01-28 09:38:00-05:00,381.4700012207031,382.25,381.32000732421875,381.57000732421875,381.57000732421875,87220
2022-01-28 09:40:00-05:00,382.0,383.32000732421875,381.7300109863281,383.32000732421875,383.32000732421875,115451
2022-01-28 09:42:00-05:00,384.0,384.8999938964844,383.7349853515625,384.06500244140625,384.06500244140625,120914
2022-01-28 09:44:00-05:00,384.0783996582031,385.0249938964844,384.031005859375,385.0249938964844,385.0249938964844,114599
2022-01-28 09:46:00-05:00,385.05499267578125,385.19000244140625,381.2699890136719,381.4649963378906,381.4649963378906,242476
2022-01-28 09:48:00-05:00,382.0,382.4444885253906,381.7099914550781,381.7650146484375,381.7650146484375,96673
2022-01-28 09:50:00-05:00,381.375,382.94000244140625,381.375,382.29998779296875,382.29998779296875,58120
2022-01-28 09:52:00-05:00,381.0,382.010009765625,381.0,381.4700012207031,381.4700012207031,75166
2022-01-28 09:54:00-05:00,381.75,381.8138122558594,379.60009765625,380.32000732421875,380.32000732421875,150030
2022-01-28 09:56:00-05:00,379.25,379.6499938964844,378.99420166015625,379.17999267578125,379.17999267578125,120866
2022-01-28 09:58:00-05:00,378.80499267578125,379.2699890136719,377.32000732421875,377.4700012207031,377.4700012207031,78171
2022-01-28 10:00:00-05:00,377.6099853515625,377.6199951171875,375.42999267578125,376.3800048828125,376.3800048828125,133242
2022-01-28 10:02:00-05:00,376.4649963378906,377.248291015625,375.6199951171875,376.739990234375,376.739990234375,92154
2022-01-28 10:04:00-05:00,376.57269287109375,377.489990234375,376.1400146484375,376.95001220703125,376.95001220703125,90093
2022-01-28 10:06:00-05:00,376.8949890136719,376.8999938964844,375.0799865722656,376.29998779296875,376.29998779296875,108783
2022-01-28 10:08:00-05:00,376.2200012207031,378.2900085449219,375.9049987792969,377.6600036621094,377.6600036621094,72479
2022-01-28 10:10:00-05:00,377.69000244140625,379.4200134277344,377.69000244140625,379.29998779296875,379.29998779296875,73791
2022-01-28 10:12:00-05:00,379.44000244140625,380.3500061035156,377.510009765625,378.2349853515625,378.2349853515625,118329
2022-01-28 10:14:00-05:00,378.2449951171875,378.806396484375,377.8599853515625,378.4100036621094,378.4100036621094,66225
2022-01-28 10:16:00-05:00,378.29998779296875,378.8800048828125,377.2900085449219,378.6199951171875,378.6199951171875,43780
2022-01-28 10:18:00-05:00,378.5299987792969,379.0,377.5249938964844,378.9800109863281,378.9800109863281,86016
2022-01-28 10:20:00-05:00,378.9700012207031,378.9800109863281,377.3800048828125,378.7650146484375,378.7650146484375,58963
2022-01-28 10:22:00-05:00,378.8699951171875,379.2099914550781,377.07470703125,377.5899963378906,377.5899963378906,66294
2022-01-28 10:24:00-05:00,377.5,378.2699890136719,377.010009765625,377.5799865722656,377.5799865722656,32554
2022-01-28 10:26:00-05:00,377.57000732421875,377.8800048828125,375.8999938964844,376.4200134277344,376.4200134277344,72036
2022-01-28 10:28:00-05:00,376.45001220703125,376.92999267578125,376.05999755859375,376.8743896484375,376.8743896484375,54017
2022-01-28 10:30:00-05:00,376.95001220703125,377.6698913574219,376.6400146484375,377.3599853515625,377.3599853515625,32747
2022-01-28 10:32:00-05:00,377.3652038574219,377.3992004394531,375.29998779296875,375.4800109863281,375.4800109863281,49074
2022-01-28 10:34:00-05:00,375.6199951171875,375.67291259765625,374.5799865722656,375.1659851074219,375.1659851074219,86957
2022-01-28 10:36:00-05:00,375.05999755859375,376.7799987792969,374.79998779296875,376.4800109863281,376.4800109863281,62427
2022-01-28 10:38:00-05:00,376.5299987792969,376.8500061035156,375.7099914550781,375.74798583984375,375.74798583984375,47939
2022-01-28 10:40:00-05:00,375.9599914550781,376.54998779296875,375.1300964355469,376.010009765625,376.010009765625,54583
2022-01-28 10:42:00-05:00,375.9800109863281,376.3800048828125,374.9100036621094,375.9049987792969,375.9049987792969,60673
2022-01-28 10:44:00-05:00,375.7650146484375,376.1499938964844,375.05999755859375,376.1099853515625,376.1099853515625,47096
2022-01-28 10:46:00-05:00,375.8999938964844,379.19000244140625,375.8999938964844,379.010009765625,379.010009765625,89001
2022-01-28 10:48:00-05:00,378.9800109863281,379.8450012207031,378.42010498046875,379.7449951171875,379.7449951171875,59505
2022-01-28 10:50:00-05:00,379.83990478515625,380.5,378.9100036621094,380.3599853515625,380.3599853515625,78243
2022-01-28 10:52:00-05:00,380.4700012207031,381.7699890136719,380.2900085449219,381.42999267578125,381.42999267578125,84448
2022-01-28 10:54:00-05:00,381.1449890136719,382.2099914550781,380.5101013183594,381.1099853515625,381.1099853515625,70872
2022-01-28 10:56:00-05:00,381.2900085449219,381.6199951171875,380.2099914550781,381.1700134277344,381.1700134277344,57596
2022-01-28 10:58:00-05:00,381.3349914550781,381.4599914550781,379.760009765625,381.44989013671875,381.44989013671875,60211
2022-01-28 11:00:00-05:00,381.3457946777344,381.8699035644531,380.3299865722656,380.45111083984375,380.45111083984375,57651
2022-01-28 11:02:00-05:00,380.4200134277344,380.6048889160156,379.5199890136719,379.8299865722656,379.8299865722656,32070
2022-01-28 11:04:00-05:00,379.7950134277344,380.19989013671875,379.5600891113281,379.864990234375,379.864990234375,45884
2022-01-28 11:06:00-05:00,379.8299865722656,380.2799987792969,379.5733947753906,379.70001220703125,379.70001220703125,26575
2022-01-28 11:08:00-05:00,379.6400146484375,380.95001220703125,379.5350036621094,380.95001220703125,380.95001220703125,24194
2022-01-28 11:10:00-05:00,380.8299865722656,382.3099060058594,380.75,382.0950012207031,382.0950012207031,65716
2022-01-28 11:12:00-05:00,382.20440673828125,382.20440673828125,381.19000244140625,381.239990234375,381.239990234375,72357
2022-01-28 11:14:00-05:00,381.2200012207031,381.6499938964844,381.0,381.3900146484375,381.3900146484375,49536
2022-01-28 11:16:00-05:00,381.2900085449219,381.760009765625,381.1099853515625,381.57000732421875,381.57000732421875,41180
2022-01-28 11:18:00-05:00,381.4150085449219,381.6299133300781,380.70001220703125,380.739990234375,380.739990234375,30249
2022-01-28 11:20:00-05:00,381.05999755859375,381.1300048828125,379.9049987792969,380.0799865722656,380.0799865722656,33652
2022-01-28 11:22:00-05:00,380.07000732421875,381.447998046875,379.9700012207031,381.07000732421875,381.07000732421875,52126
2022-01-28 11:24:00-05:00,380.92498779296875,381.1455993652344,380.04998779296875,381.05499267578125,381.05499267578125,37216
2022-01-28 11:26:00-05:00,381.2300109863281,382.2598876953125,381.0299987792969,382.05499267578125,382.05499267578125,87886
2022-01-28 11:28:00-05:00,382.1099853515625,382.12298583984375,380.6000061035156,381.2449951171875,381.2449951171875,31826
2022-01-28 11:30:00-05:00,381.1300964355469,381.7699890136719,379.92999267578125,380.510009765625,380.510009765625,45949
2022-01-28 11:32:00-05:00,380.5201110839844,380.8999938964844,379.260009765625,379.5799865722656,379.5799865722656,34221
2022-01-28 11:34:00-05:00,379.5899963378906,380.0299987792969,379.1499938964844,379.8299865722656,379.8299865722656,40108
2022-01-28 11:36:00-05:00,379.6000061035156,380.9596862792969,379.5299987792969,380.62030029296875,380.62030029296875,55098
2022-01-28 11:38:00-05:00,380.89208984375,380.89208984375,379.5899963378906,380.125,380.125,27878
2022-01-28 11:40:00-05:00,380.010009765625,380.010009765625,379.0199890136719,379.5,379.5,41939
2022-01-28 11:42:00-05:00,379.510009765625,379.92999267578125,379.1400146484375,379.4100036621094,379.4100036621094,20342
2022-01-28 11:44:00-05:00,379.4800109863281,379.7699890136719,378.8699951171875,379.55010986328125,379.55010986328125,56646
2022-01-28 11:46:00-05:00,379.95001220703125,380.6400146484375,379.1300048828125,379.3349914550781,379.3349914550781,46700
2022-01-28 11:48:00-05:00,379.44000244140625,379.8599853515625,378.8699951171875,379.45001220703125,379.45001220703125,23978
2022-01-28 11:50:00-05:00,379.2850036621094,380.1600036621094,379.2650146484375,379.7900085449219,379.7900085449219,31877
2022-01-28 11:52:00-05:00,379.8900146484375,380.1899108886719,379.5899963378906,379.9100036621094,379.9100036621094,18703
2022-01-28 11:54:00-05:00,379.79998779296875,380.4200134277344,379.7099914550781,380.26019287109375,380.26019287109375,32846
2022-01-28 11:56:00-05:00,380.3800048828125,381.8299865722656,380.3699951171875,381.4800109863281,381.4800109863281,45049
